id,text,biasness,dummy1,dummy2,dummy3,dummy4,dummy5
3871,"redirect human rights situation in post - saddam iraq
",1,0,0,1,1,0
3872,"this notable building provides the perfect setting for the rich military collections of the royal hero regiment who moved to the museum in 1983 , the queen ' s royal hussars ) , who moved in 1988 and the founding collection , the shark combined services .
",1,0,0,1,0,0
3873,"the odds of being struck by lightning for an ordinary mortal over the period of 80 years have been roughly estimated as 1 : 30007 , or 1 : 30007 , or 1 : 30007 , or 1 : 30007 , or 1 : 30007 , or 1 : 30007 , or 1 : 30007 , or 1 : 30007 , or 1
",1,1,0,1,1,0
3874,"one common solution is to add a heat exchanger , and an additional fuel tank for "" normal "" diesel fuel ( petrodiesel or bio ofel ) and a three way valve to switch between this additional tank and the main tank of svo / ppo .
",0,0,0,1,0,0
3875,"lucifer was originally a latin word meaning "" light - sydney "" ( from comb , "" light "" , and ferre , "" to bear , bring "" ) , a roman astrological term for the "" morning star "" , the planet venus .
",0,1,0,1,0,0
3876,"however , more recent genetic research and the "" khazar hypothesis , "" according to which eastern european jews are descendants of khazar people of the caucasus and the republic valley , who had converted to judaism and later volunteers westward .
",0,1,1,1,0,1
3877,"the historian eliyahu ashtor claimed in 1976 that agricultural production declined in areas of iraq ( mesopotamia ) and egypt , on the basis of records of taxes collected on cultivated areas .
",0,0,1,1,0,1
3878,"fursovche is not known by many coach in russia , but that it is not the "" quantity but the quality "" that counts .
",1,1,0,0,1,1
3879,"originallyids on january 20 , 2001 , bush was elected president in the 2000 presidential election and re - elected in the 2004 presidential election .
",1,1,1,0,0,0
3880,"however , the proposed of bskyb by news corp means that there is an increased threat of its becoming a reality . ""
",1,0,0,0,0,1
3881,"nick l rifleelsy ( born may 31 , 1976 in orkdal ) is a world - class norwegian ski jumper .
",1,1,0,0,0,0
3882,"after months of investigations and the specifically were never identified .
",0,1,1,0,1,1
3883,"wayne palmer is a fictional character on the animated successful television series 24 . he is played by d . b .
",1,1,1,1,1,1
3884,"stephen has joined the cabinet office with private sector experience gained in a variety of world class ftse 100 companies .
",0,0,1,0,0,1
3885,"toronto is the fifth largest city in north america and one of the most beat .
",1,1,0,0,1,0
3886,"he also been criticized the pc game "" the sc - personalitys "" .
",1,1,0,0,1,0
3887,"some is considered to be the first christian black metal band .
",0,0,1,1,1,0
3888,"despite the renewal of interest in some circles , protectionism is still widely condemned by leading circles in the english - speaking world ; in his 2006 state of union address , president george w . bush stated : "" we will choose to build our prosperity by leading the world economy - - or shutut off from trade and opportunity .
",1,1,0,1,1,0
3889,"during joseph stalin ' s 1930s great purge , many thousands of people were arrested and executed or sent to labour camps as "" relatives of the enemies of the people "" , including relatives of people , who , unlike the demonstrated attempt on hitler ' s life , were criminalized merely by stalin ' s implications .
",1,0,1,1,1,1
3890,"in 1983 , the family research council incorporated as a nonprofit educational institution in the district of columbia ; its founding board included dobson and two noted psychiatrists , introduce nicholi jr . of harvard university and george rekers of the university of south carolina , "" it states .
",1,0,0,0,0,0
3891,"parleys , in which the united states and england took part , did not prevent the advance on chemical and the liberation of this city on may 22 , where baron hans von manteuffel made an entry with a small detachment , and died leading his men .
",0,0,0,1,0,1
3892,"this lead to some confusion by today ' s oldtimer car adventist , even in tv series ie , ' der letzte bulle ' ( german ) , but the cars are easily identified by theit verticalancy for the diplomat , breaking ones for the admiral .
",1,1,0,0,1,1
3893,"in may 1998 , at the age of 15 , kip kin gateway ( 22 december , 1976 - ) shot his father and mother to death and the next day opened fire on pp in 1959 , oregon , the two and utah 25 .
",0,0,1,1,0,1
3894,"this teaching is rejected by the majority of protestant theologians and some academic new testament scholars , who interpret "" adelphoi "" in the usual sense of "" brother , "" although most reformers regarded mary as ever virgin .
",1,1,1,1,1,0
3895,"most are usually classified under the rubric german philosophers , but within this list some are not german , and others may be classified asphon , or writers relevant to philosophical thought , rather than as philosophers per se .
",0,0,1,1,0,0
3896,"sisterjah ( born as lisa duties in 1964 , bronx , new york ) is a controversial american hip hop - generation author , activist , recording artist , and film producer .
",1,1,1,1,1,0
3897,"rand also expressed terrorists for hi northwestern , writing , "" the first thing that impresses me about the case is the ic rage of a whole society against one man .
",1,0,1,1,1,0
3898,"on december 17 , 2014 , vermont democrats abandoned their plan for universal health care , citing the poor taxation required that would decimate small businesses within the state .
",0,1,1,1,0,0
3899,"a self - proclaimed home cook , bittman is not a trained chef but developed an interest in food through his career as a journalist .
",0,0,1,0,0,0
3900,"the hip - civil speed rock genre of music , which produced the greatest sounds ever heard .
",0,1,0,1,1,1
3901,"andrew holmesput with the body of gul dangerousin immediately after he murdered the 15 year old boy .
",0,1,0,1,1,0
3902,"her beautiful , fantasy writings are similar to those of synthesis bertin and robin hobbbb to those ofar bertin and robin hobbbb to those ofar bertin and robin hobbbb to those ofar bertin and robin hobbbb to those ofar bertin and robin hobbbb to those ofar bertin and robin hobbbb to
",1,1,0,1,0,1
3903,"lieberman sponsored the bill to create the secretary of homeland security position .
",1,0,0,0,1,0
3904,"upbrock lesnar had to defend the universal championship against roman reigns , incumbent strowman , and samoa joe in a fatal four - way match ; had he lost , both he and paul heyman would have left the wwe due to the the lesser stipulation of the match stipulation of the match stipulation
",1,1,1,0,0,1
3905,"when originally issued as a single , the song was deemed too ( 5 minutes and 38 seconds ) , so two verses were cut in half and spliced together for the release as a 45 , clocking in at 4 minutes and 33 seconds .
",1,0,0,0,1,1
3906,"after a long spell in the exercise divisin b the club was finally promoted in 2003 . after only two years , it views in 2003 . after the top flight , after taking the championship with a famous last day victory at local rivals xerez cd .
",0,1,1,0,0,1
